language_id,value,suggestion
1,ધડાકો,d˙.Îa.ko
1,ધડાધડ,d˙.Îa.d˙Î
1,ધડાધડી,d˙.Îa.d˙.Îi
1,ધણ,d˙¯
1,ધણધણવું,d˙¯.d˙¯.vu~
1,ધણી,d˙.¯i
1,ધણીયાણી,d˙.¯i.ja.¯i
1,ધતિંગ,d˙.ti˜.g
1,ધન,d˙n
1,ધનતેરશ,d˙n.te.rß
1,ધનુષ્ય,d˙.nu.ßj
1,ધન્ય,d˙.nj
1,ધબડકો,d˙.bÎ.ko
1,ધમકવું,d˙.mk.vu~
1,ધમકાવવું,d˙m.kav.vu~
1,ધમકી,d˙m.ki
1,ધમધોકાર,d˙m.d˙o.kar
1,ધમનિ,d˙m.ni
1,ધમપછાડા,d˙m.p.c˙a.Îa
1,ધમાલ,d˙.mal
1,ધરતી,d˙r.ti
1,ધરપકડ,d˙r.p.kÎ
1,ધરબવું,d˙.rb.vu~
1,ધરમૂળ,d˙r.mu
1,ધરવું,d˙r.vu~
1,ધરાવું,d˙.ra.vu~
1,ધરી,d˙.ri
1,ધરો,d˙.ro
1,ધર્મ,d˙r.m
1,ધર્મગુરુ,d˙r.m.gu.ru
1,ધર્મગ્રંથ,&9 /d˙r.m.grnt˙
1,ધર્મસંકટ,d˙r.m.sm.kˇ
1,ધર્માત્મા,d˙r.mat.ma
1,ધર્માદા,d˙r.ma.da
1,ધર્માન્તર,d˙r.man.tr
1,ધર્માંધ,d˙r.man.d˙
1,ધર્મિષ્ટ,d˙r.mißˇ
1,ધસમસ,d˙s.ms
1,ધસવું,d˙s.vu~
1,ધસારો,d˙.sa.ro
1,ધંધો,d˙n.d˙o
1,ધાક,d˙ak
1,ધાડ,d˙aÎ
1,ધાડપાડુ,d˙aÎ.pa.Îu
1,ધાણી,d˙a.¯i
1,ધાતુ,d˙a.tu
1,ધાન,d˙an
1,ધાપ,d˙ap
1,ધાબું,d˙a.bu~
1,ધામ,d˙am
1,ધામધૂમ,d˙am.d˙um
1,ધામો,d˙a.mo
1,ધાર,d˙ar
1,ધારણા,d˙ar.¯a
1,ધારવું,d˙ar.vu~
1,ધારાધોરણ,d˙a.ra.d˙o.r¯
1,ધારાશાસ્ત્રી,d˙a.ra.ßaß.tri
1,ધારાસભા,d˙a.ra.s.b˙a
1,ધારો,d˙a.ro
1,ધાર્મિક,d˙ar.mik
1,ધાવણ,d˙a.v¯
1,ધાવવું,d˙av.vu~
1,ધાંધલ,d˙a~.d˙l
1,ધિકાવવું,d˙i.kav.vu~
1,ધિક્‌કાર,d˙i.kkar
1,ધીમું,d˙i.mu~
1,ધીમે,d˙i.me
1,ધીમેથી,d˙i.me.t˙i
1,ધીરજ,d˙i.rÔ
1,ધીરધાર,d˙ir.d˙ar
1,ધીરવું,d˙ir.vu~
1,ધુતારી,d˙u.ta.ri
1,ધુતારો,d˙u.ta.ro
1,ધુપેલ,d˙u.pel
1,ધુમાડિયું,d˙u.ma.Îi.ju~
1,ધુમાડો,d˙u.ma.Îo
1,ધૂણવું,d˙u¯.vu~
1,ધૂતવું,d˙ut.vu~
1,ધૂન,d˙un
1,ધૂપ,d˙up
1,ધૂપસળી,d˙up.s.Æi
1,ધૂળ,d˙uÆ
1,ધૂંઆપૂંઆ,d˙u~.a.pu~.a
1,ધૂંધવાવું,d˙u~nd˙.va.vu~
1,ધૂંધળું,d˙u~d˙.Æu~
1,ધૂંસરી,d˙u~s.ri
1,ધોકાટવું,d˙o.kaˇ.vu~
1,ધોકો,d˙o.ko
1,ધોતિયું,d˙o.ti.ju~
1,ધોતી,d˙o.ti
1,ધોધ,d˙od˙
1,ધોબણ,d˙o.b¯
1,ધોબી,d˙o.bi
1,ધોરણ,d˙o.r¯
1,ધોલાઇ,d˙o.la.i
1,ધોવાણ,d˙o.va¯
1,ધોવું,d˙o.vu~
1,ધોળ,d˙oÆ
1,ધોળું,d˙o.Æu~
1,ધ્યાન,d˙ja.n
1,ધ્યેય,d˙jej
1,ધ્રુજારી,ujarI /d˙ru.Ôa.ri
1,ધ્વજ,d´vÔ
1,ધ્વનિ,d˙va.ni
1,નકલ,n.kl
1,નકલી,nk.li
1,નકશીકામ,nk.ßi.kam
1,નકશો,nk.ßo
1,નકામું,n.ka.mu~
1,નકાર,n.kar
1,નકૂચો,n.ku.co
1,નકોરડો,n.kor.Îo
1,નકકર,nk.kr
1,નકકી,nk.ki
1,નક્ષત્ર,n.kß.tr
1,નખ,nk˙
1,નખરાળું,nk˙.ra.Æu~
1,નખરાખોર,nk˙.ra.k˙or
1,નખરાબાજ,nk˙.ra~.baÔ
1,નખરું,nk˙.ru~
1,નખલી,nk˙.li
1,નખશિખ,nk˙.ßik˙
1,નખ્ખોદ,nk˙.k˙od
1,નગણું,n.g.¯u~
1,નગદ,n.gd
1,નગર,n.gr
1,નગરી,ng.ri
1,નગરું,ng.ru~
1,નગ્ન,ng.n
1,નચિંત,n.ci~nt
1,નછૂટકે,n.c˙uˇ.ke
1,નજદીક,nÔ.dik
1,નજર,n.Ôr
1,નજરાણું,nÔ.ra.¯u~
1,નજરાવું,nÔ.ra.vu~
1,નજરોનજર,nÔ.ro.n.Ôr
1,નજીક,n.Ôik
1,નજીવું,n.Ôi.vu~
1,નટ,nˇ
1,નટી,n.ˇi
1,નઠારું,n.ˇ˙a.ru~
1,નઠોર,n.ˇ˙or
1,નડતર,nÎ.tr
1,નણદલ,n¯.dl
1,નણદી,n¯.di
1,નણદોઇ,n¯.do.i
1,નતીજો,n.ti.Ôo
1,નણંદ,n.¯nd
1,નથ,nt˙
1,નથી,t.t˙i
1,નદી,n.di
1,નધણિયાતું,n.d˙.¯i.ja.tu~
1,નનામી,n.na.mi
1,નનામું,n.na.mu~
1,નન્નો,nn.no
1,નપાસ,n.pas
1,નપુંસક,n.pu~m.sk
1,નફકરું,n.p˙k.ru~
1,નફ્‌ફટ,np˙.p˙ˇ
1,નફાખોર,n.p˙a.k˙or
1,નફિકરું,n.p˙ik.ru~
1,નફો,n.p˙o
1,નબળાઇ,nb.Æa.i
1,નબળું,nb.Æu~
1,નબાપું,n.ba.pu~
1,નભ,nb˙
1,નભવું,nb˙.vu~
1,નમક,n.mk
1,નમણું,nm.¯u~
1,નમન,n.mn
1,નમવું,nm.vu~
1,નમાજ,n.maÔ
1,નમાયું,n.ma.ju~
1,નમૂછિયું,n.mu.c˙i.ju~
1,નમૂનેદાર,n.mu.ne.dar
1,નમૂનો,n.mu.no
1,નમ્ર,/nm.r
1,નયન,n.jn
1,નર,nr
1,નરક,n.rk
1,નરજાતિ,nr.Ôa.ti
1,નર્તક,nr.tk
1,નર્તકી,nr.t.ki
1,નળાકાર,n.Æa.kar
1,નવ,nv
1,નવજુવાન,nv.Ôu.van
1,નવજીવન,nv.Ôi.vn
1,નવજોત,nv.Ôot
1,નવતર,nv.tr
1,નવધા,nv.d˙a
1,નવરાશ,nv.raß
1,નવરું,nv.ru~
1,નવલકથા,n.vl.k.t˙a
1,નવલિકા,nv.li.ka
1,નવવધૂ,nv.v.d˙u
1,નવશેકું,nv.ße.ku
1,નવસ્ત્રું,n.vs.tru~
1,નવાઇ,n.va.i
1,નવાજવું,n.vaÔ.vu~
1,નવાજૂની,n.va.Ôu.ni
1,નવીન,n.vin
1,નવું,n.vu~
1,નવેસરથી,n.ve.sr.t˙i
1,નવ્વાણું,nv.va.¯u~
1,નશો,n.ßo
1,નસ,ns
1,નસકોરું,ns.ko.ru~
1,નસીબ,n.sib
1,નહિ,n.hi
1,નહિવત્‌,n.hi.vt
1,નહેર,n.her
1,નહોર,n.hor
1,નળિયું,n.Æi.ju~
1,નળી,n.Æi
1,નંગ,n˜.g
1,ના,na
1,નાઇલાજ,na.i.laÔ
1,નાક,nak
1,નાકું,na.ku~
1,નાખવું,nak˙.vu~
1,નાગ,nag
1,નાગણ,na.g¯
1,નાગર,na.gr
1,નાગરવેલ,na.gr.vel
1,નાગરિક,nag.rik
1,નાગરી,nag.ri
1,નાગું,na.gu~
1,નાચ,nac
1,નાચવું,nac.vu~
1,નાછૂટકે,na.c˙uˇ.ke
1,નાજુક,na.Ôuk
1,નાટક,na.ˇk
1,નાટકકાર,na.ˇk.kar
1,નાટકીયું,na.ˇ.ki.ju~
1,નાટિકા,na.ˇi.ka
1,નાડાછડી,na.Îa.c˙.Îi
1,નાડી,na.Îi
1,નાડું,na.Îu~
1,નાણવું,na¯.vu~
1,નાણાકીય,na.¯a.kij
1,નાણાબજાર,na.¯a.b.Ôar
1,નાણાભીડ,na.¯a.b˙iÎ
1,નાણું,na.¯u~
1,નાત,nat
1,નાતવરો,nat.v.ro
1,નાતાલ,na.tal
1,નાતો,na.to
1,નાથ,nat˙
1,નાદાન,na.dan
1,નાદાર,na.dar
1,નાનખટાઇ,nan.k˙.ˇa.i
1,નાનપ,na.np
1,નાનમ,na.nm
1,નાનપણ,nan.p¯
1,નાનું,na.nu~
1,નાપાસ,na.pas
1,નાભિ,na.b˙i
1,નામ,nam
1,નામચીન,nam.cin
1,નામઠામ,nam.ˇ˙am
1,નામદાર,nam.dar
1,નામના,nam.na
1,નામું,na.mu~
1,નાયક,na.jk
1,નાયિકા,na.ji.ka
1,નારંગી,na.r˜.gi
1,નારાજ,na.raÔ
1,નારિયેળ,na.ri.jeÆ
1,નારી,na.ri
1,નાલાયક,na.la.jk
1,નાવ,nav
1,નાવિક,na.vik
1,નાશ,naß
1,નાસ,nas
1,નાસપતિ,nas.p.ti
1,નાસભાગ,nas.b˙ag
1,નાસવું,nas.vu~
1,નાસ્તો,nas.to
1,નાહક,na.hk
1,નાહવું,nah.vu~
1,નાળ,naÆ
1,નાળચું,naÆ.cu~
1,નાળું,na.Æu~
1,નિકાલ,ni.kal
1,નિકાસ,ni.kas
1,નિકાહ,ni.kah
1,નિખાલસ,ni.k˙a.ls
1,નિગૂઢ,ni.guÎ˙
1,નિચોવવું,ni.cov.cu~
1,નિજાનંદ,ni.Ôa.nnd
1,નિતારવું,ni.tar.vu~
1,નિત્ય,ni.tj
1,નિત્યકર્મ,nit.j.kr.ma
1,નિદાન,ni.dan
1,નિધન,ni.d˙n
1,નિપુણ,ni.pu¯
1,નિબંધ,ni.bnd˙
1,નિભાવવું,ni.b˙av.vu~
1,નિમણૂંક,nim.¯u~k
1,નિમંત્રણ,ni.mn.tr¯
1,નિમંત્રવું,ni.mn.tr.vu~
1,નિમાડો,ni.ma.Îo
1,નિયમ,ni.jm
1,નિયમન,ni.j.mn
1,નિયમિત,ni.j.mit
1,નિયામક,ni.ja.mk
1,નિયુકિત,ni.juk.ti
1,નિરક્ષર,ni.r.kßr
1,નિરપેક્ષ,nir.pek.ß
1,નિરર્થક,ni.rr.t˙k
1,નિરંકુશ,ni.r˜.kuß
1,નિરંતર,ni.rn.tr
1,નિરાકરરણ,ni.ra.k.r¯
1,નિરાકાર,ni.ra.kar
1,નિરાધાર,ni.ra.d˙ar
1,નિરાશ,ni.raß
1,નિરાળું,ni.ra.Æu~
1,નિરાંત,ni.ra~t
1,નિરીક્ષક,ni.ri.kßk
1,નિરુત્તર,ni.ru.ttr
1,નિરુપયોગી,ni.rup.jo.gi
1,નિરૂપણ,ni.ru.p¯
1,નિરૂપવું,ni.rup.vu~
1,નિર્જન,nir.Ôn
1,નિર્જળ,nir.ÔÆ
1,નિર્જીવ,nir.Ôiv
1,નિર્ણય,nir.¯j
1,નિર્ણાયક,nir.¯a.jk
1,નિર્દય,nir.dj
1,નિર્દેશ,nir.deß
1,નિર્દોષ,nir.doß
1,નિર્ધન,nir.d˙n
1,નિર્ધાર,nir.d˙ar
1,નિર્બળ,nir.b
1,નિર્ભય,nir.b˙j
1,નિર્ભેળ,nir.b˙e
1,નિર્મળ,nir.mÆ
1,નિર્માણ,nir.ma¯
1,નિર્માલ્ય,nir.ma.lj
1,નિર્મૂળ,nir.muÆ
1,નિર્વાણ,nir.va¯
1,નિર્વાસિત,nir.va.sit
1,નિર્વાહ,nir.vah
1,નિર્વિઘ્ન,nir.vign
1,નિવારવું,ni.var.vu~
1,નિવાસ,ni.vas
1,નિવાસી,ni.va.si
1,નિવૃત્ત,ni.vru.tt
1,નિવૃત્તિ,ni.vrut.ti
1,નિવેડો,ni.ve.Îo
1,નિવેદન,ni.ve.dn
1,નિશાન,ni.ßan
1,નિશાની,ni.ßa.ni
1,નિશાળ,ni.ßaÆ
1,નિશાળિયો,ni.ßa.Æi.jo
1,નિશ્ચય,niß.c.j
1,નિશ્ચિત,niß.cit
1,નિશ્વાસ,niß.vas
1,નિષેધ,ni.ßed˙
1,નિષ્કલંક,niß.ka.la˜k
1,નિષ્ક્રીય,Iy /niß.kri.j
1,નિષ્ઠા,niß.ˇ˙a
1,નિષ્ઠુર,niß.ˇur
1,નિષ્ણાત,niß.¯at
1,નિષ્પક્ષ,niß.pk.ß
1,નિષ્પાપ,niß.pap
1,નિષ્પ્રાણ,a8 /niß.pra¯
1,નિષ્ફળ,niß.p˙l
1,નિસરણી,ni.sr.¯i
1,નિસાસો,ni.sa.so
1,નિસ્તેજ,nis.teÔ
1,નિસ્બત,nis.bt
1,નિહારિકા,ni.ha.ri.ka
1,નિહાળવું,ni.haÆ.vu~
1,નિંદવું,nind.vu~
1,નિંદા,nin.da
1,નિશબ્દ,ni.ßb.d
1,નિશસ્ત્ર,ni.ßs.tr
1,નિશુલ્ક,ni.ßul.k
1,નિસંતાન,ni.sn.tan
1,નિસંદેહ,ni.sn.deh
1,નિસ્વાર્થ,ni.svar.th
1,નીક,nik
1,નીકળવું,ni.kÆ.vu~
1,નીચ,nic
1,નીચાજોણું,ni.ca.Ôo.¯u~
1,નીચાણ,ni.ca¯
1,નીચું,ni.cu~
1,નીડર,ni.Îr
1,નીતરવું,ni.tr.vu~
1,નીતર્યું,nit.rju~
1,નીતિ,ni.ti
1,નીતિશાસ્ત્ર,ni.ti.ßas.tr
1,નીપજ,ni.pÔ
1,નીપજવું,ni.pÔ.vu~
1,નીમ,nim
1,નીમવું,nim.vu~
1,નીરખવું,ni.rk˙.vu~
1,નીરણ,ni.r¯
1,નીરવ,ni.rv
1,નીરવું,nir.vu~
1,નીરોગી,ni.ro.gi
1,નીલ,nil
1,નીવડવું,ni.vÎ.vu~
1,નીંદણ,nin.d¯
1,નીંદવું,nind.vu~
1,નુકસાન,nuk.san
1,નૂતન,nu.tn
1,નૂર,nur
1,નૃત્ય,nrut.j
1,નેક,nek
1,નેતા,ne.ta
1,નેતાગીરી,ne.ta.gi.ri
1,નેવું,ne.vu~
1,નેવ્યાશી,nev.ja.ßi
1,નૈતિક,ni.tik
1,નૈઋત્ય,ni.rut.j
1,નૈવેદ,ni.ved
1,નૈસર્ગિક,ni.sr.gik
1,નોકર,no.kr
1,નોકરશાહી,no.kr.ßa.hi
1,નોકરિયાત,no.k.ri.jat
1,નોતરવું,no.tr.vu~
1,નોતરું,not.ru~
1,નોધારું,no.d˙a.ru~
1,નોબત,nobt
1,નોમ,nom
1,નોળિયો,no.Æi.jo
1,નોંધ,nø~d˙
1,નૌકા,nu.ka
1,નૌકાદળ,nu.ka.dÆ
1,ન્યાત,njat
1,ન્યાતીલું,nja.ti.lu~
1,ન્યાય,njaj
1,ન્યાયાધીશ,nja.ja.d˙iß
1,ન્યાયી,njaji
1,પકડ,p.kÎ
1,પકડવું,p.kÎ.vu~
1,પકવવું,p.kv.vu~
1,પકવાન,pk.van
1,પક્ષ,pk.ß
1,પક્ષાઘાત,pk.ßa.g˙at
1,પક્ષપાત,pk.ß.pat
1,પક્ષાપક્ષી,pk.ßa.pk.ßi
1,પક્ષી,pk.ßi
1,પખવાજ,pk˙.vaÔ
1,પખવાડિયું,pk˙.va.Îi.ju~
1,પખવાડિક,pk˙.va.Îik
1,પખાળવું,p.k˙aÆ.vu~
1,પગ,pg
1,પગથિયું,p.g.t˙i.ju~
1,પગપાળું,pg.pa.Æu~
1,પગપેસારો,pg.pe.sa.ro
1,પગભર,pg.b˙r
1,પગરખું,p.gr.k˙u~
1,પગરવ,pg.rv
1,પગલું,pg.lu~
1,પગાર,p.gar
1,પગી,p.gi
1,પગેરું,p.ge.ru~
1,પચરંગી,pc.r˜.gi
1,પચવું,pc.vu~
1,પચાસ,p.cas
1,પચ્ચીસ,pc.cis
1,પછડાટ,pch.Îaˇ
1,પછાડવું,p.c˙aÎ.vu~
1,પછાત,p.c˙at
1,પછી,p.c˙i
1,પછીત,p.c˙it
1,પછેડી,p.c˙e.Îi
1,પજવણી,p.Ôv.¯i
1,પજવવું,p.Ôv.vu~
1,પટકો,pˇ.ko
1,પટપટ,pˇ.pˇ
1,પટપટાવવું,pˇ.p.ˇav.vu~
1,પટલાઇ,pˇ.lai
1,પટલાણી,pˇ.la.¯i
1,પટાબાજ,p.ˇa.baÔ
1,પટાબાજી,p.ˇa.ba.Ôi
1,પટામણી,p.ˇam.¯i
1,પટાવવું,p.ˇav.vu~
1,પટાવાળો,p.ˇa.va.Æo
1,પટ્‌ટી,pˇ.ˇi
1,પટેલ,p.ˇel
1,પટ્‌ટો,pˇ.ˇo
1,પડ,pÎ
1,પડકાર,pÎ.kar
1,પડખું,pÎ.k˙u~
1,પડછાયો,pÎ.c˙a.jo
1,પડતર,pÎ.tr
1,પડતી,pÎ.ti
1,પડતું,pÎ.tu~
1,પડદો,pÎ.do
1,પડપૂછ,pÎ.puc˙
1,પડવું,pÎ.vu~
1,પડવો,pÎ.vo
1,પડાવ,p.Îav
1,પયિો,p.Îi.jo
1,પડી,p.Îi
1,પડીકી,p.Îi.ki
1,પડીકું,p.Îi.ku~
1,પણ,p¯
1,પણછ,p.¯c˙
1,પત,pt
1,પતન,p.tn
1,પતરી,pt.ri
1,પતરું,pt.ru~
1,પતવું,pt.vu~
1,પતંગ,p.t˜.g
1,પતંગિયું,p.t˜.gi.ju~
1,પતાકડું,p.tak.Îu~
1,પતાવટ,p.ta.vˇ
1,પતાવવું,p.tav.vu~
1,પતાસું,p.ta.su~
1,પતિ,p.ti
1,પતિયું,p.ti.ju~
1,પત્તુ,pt.tu~
1,પત્તો,pt.to
1,પત્ની,pt.ni
1,પત્ર,pt.r
1,પત્રકાર,p.tr.kar
1,પત્રકારત્ત્વ,ptr.ka.rt.r
1,પત્રવ્યવહાર,p.tr.vjv.har
1,પત્રિકા,p.tri.ka
1,પથરાળ,pt˙.raÆ
1,પથરી,pt˙.ri
1,પથરો,pt˙.ro
1,પથારી,p.t˙a.ri
1,પથ્થર,pt˙.t˙r
1,પદ,pd
1,પદવી,pd.vi
1,પદાર્થ,p.dar.t˙
1,પદાવલિ,p.dav.li
1,પદાવવું,p.dav.vu~
1,પથ્થતિ,p.d˙d˙.ti
1,પદ્‌ય,p.dj
1,પધરામણી,pd˙.ram.¯i
1,પધરાવવું,pd˙.rav.vu~
1,પધારવું,p.0˙ar.vu~
1,પનો,p.no
1,પનોતી,p.no.ti
1,પનોતું,p.no.tu~
1,પપૈયું,p.pi.ju~
1,પર,pr
1,પરકીય,pr.kij
1,પરખ,p.rk˙
1,પરખાવવું,pr.k˙av.vu~
1,પરગજુ,pr.g.Ôu~
1,પરગામ,pr.gam
1,પરચૂરણ,pr.cu.r¯
1,પરચો,pr.co
1,પરજીવી,pr.Ôi.vi
1,પરણવું,p.r¯.vu~
1,પરત,p.rt
1,પરતંત્ર,pr.tn.tr
1,પરદાદો,pr.da.do
1,પરદુખ,pr.duk˙
1,પરદેશ,pre.deß
1,પરદો,pr.do
1,પરધન,pr.d˙n
1,પરધર્મ,pr.d˙r.ma
1,પરનાતીલું,pr.na.ti.lu~
1,પરપુરુષ,pr.pu.ruß
1,પરપોટી,pr.po.ˇi
1,પરપોટો,pr.po.ˇo
1,પરબ,p.rb
1,પરબીડીયું,pr.bi.Îi.ju~
1,પરભવ,pr.b˙v
1,પરમ,p.rm
1,પરમાણુ,pr.ma.¯u
1,પરમાત્મા,pr.mat.ma
1,પરમાનંદ,pr.ma.nand
1,પરમાર્થ,pr.mar.t˙
1,પરમેશ્વર,pr.meß.vr
1,પરલોક,pr.lok
1,પરવડવું,pr.vÎ.vu~
1,પરવશ,pr.vß
1,પરવળ,pr.v
1,પરવા,pr.va
1,પરવાનગી,pr.van.gi
1,પરવાનો,pr.va.no
1,પરસેવો,pr.se.vo
1,પરસ્ત્રી,pr.stri
1,પરસ્પર,p.rs.pr
1,પરંત ુ,p.rn.tu
1,પરંપરા,p.rm.p.ra
1,પરંપરાગત,p.rm.p.ra.gt
1,પરાકાષ્ઠા,p.ra.kaß.t˙a
1,પરાક્રમ,m /p.ra.krm
1,પરાક્રમી,mI /p.ra.kr.mi
1,પરાજય,p.ra.Ôj
1,પરાણે,p.ra.¯e
1,પરાધીન,p.ra.d˙in
1,પરામર્શ,p.ra.mr.ß
1,પરાયું,p.ra.ju~
1,પરિઘ,p.rig˙
1,પરિચય,p.ri.cj
1,પરિચારિકા,p.ri.ca.ri.ka
1,પરિચિત,p.ri.cit
1,પરિચ્છેદ,p.ric.c˙ed
1,પરિણામ,p.ri.¯am
1,પરિણીત,p.ri.¯it
1,પરિધાન,p.ri.d˙an
1,પરિપકવ,p.ri.pk.v
1,પરિબળ,p.ri.b
1,પરિભાષા,p.ri.b˙a.ßa
1,પરિમલ,p.ri.ml
1,પરિવર્તન,p.ri.vr.tn
1,પરિવાર,p.ri.var
1,પરિશિષ્ટ,p.ri.ßiß.ˇ˙
1,પરિશીલન,p.ri.ßi.ln
1,પરિશ્રમ,p.ri.ßrm
1,પરિષદ,p.ri.ßd
1,પરિસ્થિતિ,p.riß.t˙i.ti
1,પરી,p.ri
1,પરીક્ષક,p.rik.ßk
1,પરીક્ષણ,p.rik.ß¯
1,પરીક્ષા,p.rik.ßa
1,પરુ,p.ru
1,પરું,p.ru~
1,પરેશાન,p.re.ßan
1,પરોક્ષ,p.rok.ß
1,પરોઢ,p.roÎ˙
1,પરોણો,p.ro.¯o
1,પરોપકાર,p.rop.kar
1,પરોપકારી,p.rop.ka.ri
1,પરોવવું,p.rov.vu~
1,પર્યાપ્ત,p.ri.jap.t
1,પર્યુષણ,pr.ju.ß¯
1,પલક,p.lk
1,પલકારો,pl.ka.ro
1,પલટણ,pl.ˇ¯
1,પલટવું,p.lˇ.vu~
1,પલટો,pl.ˇo
1,પલળવું,p.lÆ.vu~
1,પલંગ,p.l˜g
1,પલાંઠી,p.la~.ˇ˙i
1,પલીત,p.lit
1,પલોટવું,p.loˇ.vu~
1,પવન,p.vn
1,પવિત્ર,p.vit.r
1,પશુ,p.ßu
1,પશ્ચાતાપ,pß.ca.tap
1,પશ્ચિમ,pß.cim
1,પસંદ,p.snd
1,પસ્તાવું,ps.ta.vu~
1,પસ્તી,ps.ti
1,પહાડ,p.haÎ
1,પહાણો,p.ha.¯o
1,પહેરણ,p.he.r¯
1,પહેરવું,p.her.vu~
1,પહેરવેશ,p.her.veß
1,પહેરો,p.he.ro
1,પહેલ,p.hel
1,પહેલવાન,p.hel.van
1,પહેલું,p.he.lu~
1,પહોંચ,p.ha~c
1,પહોંચવું,p.ha~c.vu~
1,પહોળું,p.ho.Æu~
1,પહોંચી,p.ha~.ci
1,પહોંચો,p.ha~.co
1,પળ,pÆ
1,પંકિત,p˜.ki
1,પંખી,p˜.k˙i
1,પંખો,p˜.k˙o
1,પંગત,p˜.gt
1,પંચ,pµ.c
1,પંચાણું,pµ.ca.¯u~
1,પંચાત,pµ.cat
1,પંચામૃત,pµ.ca.mrut
1,પંચાયત,pµ.ca.jt
1,પંચાલ,pµ.cal
1,પંચાવન,pµ.ca.vn
1,પંચાશી,pµ.ca.ßi
1,પંચાંગ,pµ.ca~.˜g
1,પંચોતેર,pµ.co.ter
1,પંજો,pµ.Ôo
1,પંડ,p¯.Î
1,પંડિત,p¯.Îit
1,પંથ,pn.t˙
1,પંદર,pn.dr
1,પંપાળવું,pm.paÆ.vu~
1,પા,pa
1,પાક,pak
1,પાકવું,pak.vu~
1,પાકશાસ્ત્ર,pak.ßaß.tr
1,પાકું,pa.ku~
1,પાક્ષિક,pak.ßik
1,પાખંડ,pa.k˙¯Î
1,પાખંડી,pa.k˙¯.Îi
1,પાગલ,pa.gl
1,પાઘડી,fem.
1,પાચન,pa.cn
1,પાચનશકિત,pa.cn.ßk.ti
1,પાછલું,pac˙.lu~
1,પાછળ,pa.c˙Æ
1,પાછું,pa.c˙u~
1,પાજી,pa.Ôi
1,પાટ,paˇ
1,પાટનગર,paˇ.n.gr
1,પાટલૂન,paˇ.lun
1,પાટિયું,pa.ˇi.ju~
1,પાટીદાર,pa.ˇi.dar
1,પાટુ,pa.ˇu~
1,પાઠ,paˇ˙
1,પાઠવવું,pa.ˇv.vu~
1,પાડવું,paÎ.vu~
1,પાડી,pa.Îi
1,પાડું,pa.Îu~
1,પાડો,pa.Îo
1,પાડોશ,pa.Îoß
1,પાડોશી,pa.Îo.ßi
1,પાડોશણ,pa.Îo.ß¯
1,પાણિયારું,pa.¯i.ja.ru~
1,પાણી,pa.¯i
1,પાણીચું,pa.¯i.cu~
1,પાણીદાર,pa.¯i.dar
1,પાતળું,pat.Æu~
1,પાથરણું,pa.t˙r.¯u~
1,પાદરી,pad.ri
1,પાન,pan
1,પાનખર,pan.k˙r
1,પાની,pa.ni
1,પાનું,pa.nu~
1,પાનેતર,pa.ne.tr
1,પાપડ,pa.pÎ
1,પાપડી,pap.Îi
1,પાપી,pa.pi
1,પામર,pa.mr
1,પામવું,pam.vu~
1,પાયજામો,paj.Ôa.mo
1,પાયમાલ,paj.mal
1,પાયલ,pa.jl
1,પાયો,pa.jo
1,પારકું,par.ku~
1,પારખવું,pa.rk˙.vu~
1,પારખું,par.k˙u~
1,પારણું,par.¯u~
1,પારદર્શક,par.dr.ßk
1,પારઘી,par.g˙i
1,પારસમણિ,pa.rs.m.¯i
1,પારસી,par.si
1,પારંગત,pa.rm.gt
1,પારાયણ,pa.ra.j¯
1,પારિજાત,pa.ri.Ôat
1,પારિતોષિક,pa.ri.to.ßik
1,પારેવું,pa.re.vu~
1,પાલક,pa.lk
1,પાલખી,pal.k˙i
1,પાલવવું,pa.lv.vu~
1,પાલો,pa.lo
1,પાવતી,pav.ti
1,પાવરધું,pa.vr.d˙u~
1,પાસું,pa.su~
1,પાસે,pa.se
1,પાળ,paÆ
1,પાળવું,paÆ.vu~
1,પાળિયો,pa.Æi.jo
1,પાંખ,pa~k˙
1,પાંખડી,pa~k˙.Îi
1,પાંખ ું,pa~.k˙u~
1,પાંગરવું,pa~.gr.vu~
1,પાંચ,pa~c
1,પાંચમ,pa~.cm
1,પાંજરાપોળ,pa~Ô.ra.poÆ
1,પાંજરું,pa~Ô.ru~
1,પાંત્રીસ,pa~t.ris
1,પાંથી,pa~.t˙i
1,પાંદડી,pa~d.Îi
1,પાંપણ,pa~.p¯
1,પાંસઠ,pa~.sˇ˙
1,પાંસળી,pa~.s.Æi
1,પિચકારી,pic.ka.ri
1,પિતા,pi.ta
1,પિત્ત,pit.t
1,પિત્તળ,pit.tÆ
1,પિત્રાઇ,pit.rai
1,પિતરાઇ,pi.t.rai
1,પિપૂડી,pi.pu.Îi
1,પિયર,pi.jr
1,પિયુ,pi.ju
1,પિલ્લું,pil.lu~
1,પિશાચ,pi.ßac
1,પિસ્તાળીસ,pis.ta.Æis
1,પિંડી,pi¯.Îi
1,પીગળવું,pi.gÆ.vu~
1,પીછું,pi.c˙u~
1,પીછેહઠ,pi.c˙e.hˇ˙
1,પીછો,pi.c˙o
1,પીટવું,piˇ.vu~
1,પીઠ,piˇ˙
1,પીઠીકા,pi.ˇ˙i.ka
1,પીઠી,pi.ˇ˙i
1,પીડા,pi.Îa
1,પીણું,pi.¯u~
1,પીપ,pip
1,પીપળ,pi.pÆ
1,પીપળો,pip.Æo
